P54725	Rad23a	K10839	363
B7Z4W4	Rad23b	K10839	409
P54727	Rad23b	K10839	409
Q8IYU4	UbqLnl	K04523	475
Q9UHD9	UbqLn2	K04523	624
Q9UMX0	UbqLn1	K04523	589
Q9H347	UbqLn3	K04523	655
Q9NRR5	UbqLn4	K04523	601
Q8WTU0	Ddi1	K11885	396
Q5TDH0	Ddi2	K11885	399
Q9BRP4	PaaF1	K11887	393
Q16401	PsmD5	K06692	504
O00233	PsmD9	K06693	223
O75832	PsmD10	K06694	226
Q8IZK9	PsmD10	K06694	226
Q9P2W1	PsmC3ip	K06695	217
Q99519	Neu1	K01186	415
Q5JQI0	Neu1	K01186	415
Q2M3T9	HyaL4	K01197	481
D0VXG1	HyaL4	K01197	481
Q12794	HyaL1	K01197	435
B3KUI5	HyaL1	K01197	435
P38567	SpaM1	K01197	511
Q8TC30	SpaM1	K01197	511
Q5D1J4	SpaM1	K01197	511
O43820	HyaL3	K01197	509
Q12891	HyaL2	K01197	473
B3KRZ2	HyaL2	K01197	473
P00790	Pga5	K06002	388
B7ZW62	Pga5	K06002	388
F8WAB4	Pga3	K06002	388
P00790	Pga4	K06002	388
B4DVZ3	Pgc	K01377	388
P20142	Pgc	K01377	388
B7Z3Z4	BacE1	K04521	501
Q5W9H2	BacE1	K04521	501
P56817	BacE1	K04521	501
B7Z3K2	BacE1	K04521	501
Q9Y5Z0	BacE2	K07747	518
P00797	Ren	K01380	406
P07339	CtsD	K01379	412
P14091	CtsE	K01382	401
O96009	NapSa	K08565	420
P49768	PseN1	K04505	467
A8K8D4	PseN2	K04522	481
P49810	PseN2	K04522	481
Q8TCT9	Hm13	K09595	377
Q8TCT8	SppL2a	K09596	520
Q8TCT7	SppL2b	K09597	592
Q8IUH8	Imp5	K14212	684
F8WEP6	Imp5	K14212	684
Q3MJ04	SppL3	K09598	385
Q8TCT6	SppL3	K09598	385
Q9UG23	SppL3	K09598	385
P07858	CtsB	K01363	339
P53634	CtsC	K01275	463
Q2HIY8	CtsC	K01275	463
Q9UBX1	CtsF	K01373	484
Q96NY6	CtsH	K01366	335
P09668	CtsH	K01366	335
P43235	CtsK	K01371	329
Q6FHS6	CtsK	K01371	329
P07711	CtsL1	K01365	333
P43234	CtsO	K01374	329
P25774	CtsS	K01368	331
B4DWC9	CtsS	K01368	331
O60911	CtsL2	K01375	334
B2R717	CtsL2	K01375	334
P56202	CtsW	K08569	376
Q9UBR2	CtsZ	K08568	303
Q13867	BlmH	K01372	455
P07384	CapN1	K01367	714
B4DWH5	CapN1	K01367	714
B2RDI5	CapN1	K01367	714
P17655	CapN2	K03853	700
B4DN77	CapN2	K03853	700
B7ZA96	CapN2	K03853	700
Q59EF6	CapN2	K03853	700
P20807	CapN3	K08573	821
Q9BQC8	CapN3	K08573	821
O15484	CapN5	K08574	680
Q9Y6Q1	CapN6	K08575	641
Q9Y6W3	CapN7	K08576	813
Q7Z479	CapN7	K08576	813
A6NHC0	CapN8	K08577	703
Q6PIV8	CapN9	K08578	690
O14815	CapN9	K08578	690
Q9HC96	CapN10	K08579	672
Q9UMQ6	CapN11	K08580	739
Q6ZSI9	CapN12	K04740	719
Q6MZZ7	CapN13	K08581	669
B7Z467	CapN14	K13442	684
A8MX76	CapN14	K13442	684
O75808	SolH	K08582	1086
P04632	CapNs1	K08583	268
Q96L46	CapNs2	K08584	248
P09936	UchL1	K05611	241
P15374	UchL3	K05609	251
Q92560	Bap1	K08588	1491
Q9Y5K5	UchL5	K05610	368
Q99538	LgmN	K01369	433
Q96CY7	LgmN	K01369	433
Q53XC6	LgmN	K01369	433
P29466	CasP1	K01370	404
E9PDN0	CasP2	K02186	452
D3DXD9	CasP2	K02186	452
P42575	CasP2	K02186	452
Q9BZL0	CasP2	K02186	452
P42574	CasP3	K02187	277
P49662	CasP4	K04394	377
A2NHL8	CasP4	K04394	377
A2NHM0	CasP4	K04394	377
P51878	CasP5	K04395	434
P55212	CasP6	K04396	293
P55210	CasP7	K04397	303
Q14790	CasP8	K04398	479
Q59GG2	CasP9	K04399	421
B4E1A3	CasP9	K04399	421
P55211	CasP9	K04399	421
Q92851	CasP10	K04400	521
B2CIS9	CasP14	K04401	242
P31944	CasP14	K04401	242
Q9UDY8	MalT1	K07369	824
O15519	CflAr	K04724	480
B4E361	CflAr	K04724	480
B4DJE0	CflAr	K04724	480
Q9NXJ5	PgpEp1	K01304	209
P45974	Usp5	K11836	858
Q92995	Usp13	K11836	863
Q8NFA0	Usp32	K11837	1604
P35125	Usp6	K11837	1406
Q08AK7	Usp4	K11835	963
Q13107	Usp4	K11835	963
P51784	Usp11	K11835	963
Q9Y4E8	Usp15	K11835	981
Q05DF5	Usp8	K11839	1118
P40818	Usp8	K11839	1118
B3KRK3	Usp8	K11839	1118
Q9UK80	Usp21	K11833	1055
O75604	Usp2	K11833	605
E9PPM2	Usp2	K11833	605
P54578	Usp14	K11843	494
A6NJA2	Usp14	K11843	494
Q6U8A4	Usp7	K11838	1102
Q93009	Usp7	K11838	1102
Q9UPU5	Usp24	K11840	2620
Q6P468	Usp9x	K11840	2570
Q93008	Usp9x	K11840	2570
Q86X58	Usp9x	K11840	2570
O00507	Usp9y	K11840	2555
Q14694	Usp10	K11841	1604
O94782	Usp1	K11832	785
O75317	Usp12	K11842	370
P62068	Usp46	K11842	366
Q9Y5T5	Usp16	K11844	823
Q70EL2	Usp45	K11844	814
Q6R6M4	Usp17l2	K11845	530
A8MUK1	Usp17l5	K11845	530
E7EN22	Usp19	K11847	1449
B4DTZ0	Usp19	K11847	1449
E9PEG8	Usp19	K11847	1449
O94966	Usp19	K11847	1449
B4DGT3	Usp19	K11847	1449
E7ETS0	Usp19	K11847	1449
A5PKX8	Usp19	K11847	1449
Q9Y2K6	Usp20	K11848	914
Q8TEY7	Usp33	K11848	942
Q9Y6I4	Usp3	K11986	520
Q9UMW8	Usp18	K11846	372
Q53Y90	Usp18	K11846	372
Q70EK9	Usp51	K11366	711
Q9UPT9	Usp22	K11366	525
A6NNY8	Usp27x	K11366	438
Q9UHP3	Usp25	K11849	1055
Q96RU2	Usp28	K11849	1077
Q9HBJ7	Usp29	K11850	922
Q86T82	Usp37	K11850	979
Q9BXU7	Usp26	K11850	913
Q9P275	Usp36	K11855	1121
Q9H9J4	Usp42	K11855	1350
Q96K76	Usp47	K11857	1375
Q9P2H5	Usp35	K11854	1018
B3KPE1	Usp35	K11854	1018
Q8NB14	Usp38	K11854	1042
Q3ZCV1	Usp38	K11854	1042
Q70CQ1	Usp49	K11834	688
Q9H0E7	Usp44	K11834	712
Q70CQ3	Usp30	K11851	517
Q70CQ2	Usp34	K11853	3546
Q86UV5	Usp48	K11858	1047
Q9NVE5	Usp40	K11869	1235
Q70CQ4	Usp31	K11852	1352
Q70EL4	Usp43	K11856	1123
Q92820	Ggh	K01307	318
A8K639	GmpS	K01951	693
P49915	GmpS	K01951	693
B7ZAW0	Cps1	K01948	1500
P31327	Cps1	K01948	1500
Q53TL5	Cps1	K01948	1500
Q59HF8	Cps1	K01948	1500
Q6PEK7	Cps1	K01948	1500
P27708	Cad	K11540	2225
Q06203	PpaT	K00764	517
A8K4H7	PpaT	K00764	517
Q59G63	PpaT	K00764	517
Q06210	GfpT1	K00820	699
O94808	GfpT2	K00820	682
E9PCI3	AsnS	K01953	561
P08243	AsnS	K01953	561
E9PCX6	AsnS	K01953	561
B4DXZ1	AsnS	K01953	561
Q15465	Shh	K11988	465
Q14623	Ihh	K11989	411
O43323	Dhh	K11990	396
Q9P0U3	SenP1	K08592	644
Q7Z3G1	SenP1	K08592	644
Q6N001	SenP1	K08592	644
Q9HC62	SenP2	K03345	589
Q9H4L4	SenP3	K08593	574
Q96HI0	SenP5	K08594	755
B3KMM0	SenP6	K08595	1112
Q9GZR1	SenP6	K08595	1112
Q9BQF6	SenP7	K08596	1050
Q96LD8	SenP8	K08597	212
A8K8D3	SenP8	K08597	212
Q14674	EspL1	K02365	2120
Q8WYN0	Atg4a	K08342	398
B3KVU2	Atg4b	K08342	393
Q9Y4P1	Atg4b	K08342	393
Q96DT6	Atg4c	K08342	458
Q86TL0	Atg4d	K08342	474
Q969K0	Atg4d	K08342	474
Q99497	ParK7	K05687	189
Q8TE49	OtuD7a	K11860	926
Q6GQQ9	OtuD7b	K11860	843
P21580	TnfAip3	K11859	790
Q9UGI0	ZraNb1	K11862	708
Q96JH7	VcpIp1	K11861	1222
Q96FW1	OtuB1	K09602	286
B3KUV5	OtuB1	K09602	286
Q96DC9	OtuB2	K09603	234
Q9NQC7	CylD	K08601	956
B4DI11	ScrN3	K14358	426
Q0VDG4	ScrN3	K14358	426
Q0VDG5	ScrN3	K14358	426
Q96FV2	ScrN2	K14358	425
Q9BU04	ScrN2	K14358	425
E9PBV5	ScrN2	K14358	425
B4DHM0	ScrN1	K14358	434
C9JPG0	ScrN1	K14358	434
Q12765	ScrN1	K14358	434
B4DIP5	ScrN1	K14358	434
Q5VV17	OtuD1	K13716	481
Q5T2D3	OtuD3	K13717	398
Q01804	OtuD4	K13718	1114
B4DGG7	OtuD5	K12655	571
Q96G74	OtuD5	K12655	571
P54252	AtxN3	K11863	395
D6RDL9	AtxN3	K11863	395
E9PB63	AtxN3	K11863	395
Q9H3M9	AtxN3l	K11863	355
B4DYC7	AtxN3l	K11863	355
Q5VVQ6	Yod1	K13719	348
A8K0B6	AsaH1	K12348	546
Q53H01	AsaH1	K12348	546
Q13510	AsaH1	K12348	546
E9PDS0	AsaH1	K12348	546
Q96AS2	AsaH1	K12348	546
Q02083	NaaA	K13720	359
P15144	AnpEp	K11140	967
Q59E93	AnpEp	K11140	967
Q07075	EnpEp	K11141	957
P09960	Lta4h	K01254	611
Q9UKU6	TrhDe	K01306	1024
P55786	NpePps	K08776	919
Q9UIQ6	LnpEp	K01257	1025
Q9H4A4	RnpEp	K01260	658
Q9NZ08	EraP1	K09604	941
Q9HAU8	RnpEpl1	K09605	494
Q6P179	EraP2	K13723	960
B2R769	EraP2	K13723	960
Q0P5U8	AqpEp	K13724	990
Q6Q4G3	AqpEp	K13724	990
Q8N6M6	C9oRf3	K09606	819
Q6P1X5	Taf2	K03128	1199
B3KMD8	Taf2	K03128	1199
B4DKH4	Ace	K01283	1306
P12821	Ace	K01283	1306
B4DXI3	Ace	K01283	1306
Q9BYF1	Ace2	K09708	805
C7ECU1	Ace2	K09708	805
P52888	ThoP1	K01392	689
Q9BYT8	Nln	K01393	704
Q99797	MipEp	K01410	713
F8WB28	LmlN	K13539	692
Q96KR4	LmlN	K13539	692
B4DR62	LmlN	K13539	692
B4DN15	Mmp1	K01388	469
P03956	Mmp1	K01388	469
Q53G95	Mmp1	K01388	469
P08253	Mmp2	K01398	660
E9PE45	Mmp2	K01398	660
P08254	Mmp3	K01394	477
P09237	Mmp7	K01397	267
P22894	Mmp8	K01402	467
P14780	Mmp9	K01403	707
P09238	Mmp10	K01396	476
P24347	Mmp11	K07993	488
B3KQS8	Mmp11	K07993	488
P39900	Mmp12	K01413	470
P45452	Mmp13	K07994	489
A8K846	Mmp13	K07994	489
Q53H33	Mmp13	K07994	489
P50281	Mmp14	K07763	582
P51511	Mmp15	K07995	669
P51512	Mmp16	K07996	607
Q9ULZ9	Mmp17	K07997	606
Q8IWC3	Mmp17	K07997	606
Q99542	Mmp19	K07998	508
O60882	Mmp20	K07999	562
Q8N119	Mmp21	K08000	569
O75900	Mmp23b	K08001	430
Q9Y5R2	Mmp24	K08002	645
Q86VV6	Mmp24	K08002	645
Q9NPA2	Mmp25	K08003	562
Q9NRE1	Mmp26	K08004	261
Q9H306	Mmp27	K08005	513
Q9H239	Mmp28	K08006	520
Q6HA08	AstL	K08778	431
Q16819	Mep1a	K01395	774
Q16820	Mep1b	K08606	701
P13497	Bmp1	K05502	986
B7ZLW3	Tll1	K09608	1036
O43897	Tll1	K09608	1036
Q9Y6L7	Tll2	K13047	1015
Q99965	AdaM2	K06833	735
Q14C66	AdaM8	K06540	824
B4DVM6	AdaM8	K06540	824
Q13443	AdaM9	K06834	819
O14672	AdaM10	K06704	748
O43184	AdaM12	K06835	909
A8K6G4	AdaM12	K06835	909
Q13444	AdaM15	K06836	863
P78536	AdaM17	K06059	824
B2RNB2	AdaM17	K06059	824
Q9H013	AdaM19	K08608	955
Q8TBU7	AdaM19	K08608	955
O43506	AdaM20	K08609	726
Q9UKJ8	AdaM21	K08610	722
O75077	AdaM23	K06837	832
Q9UKQ2	AdaM28	K08614	775
Q8TBZ7	AdaM30	K08615	790
Q9UKF2	AdaM30	K08615	790
Q9BZ11	AdaM33	K08616	813
Q9UHI8	AdaMts1	K08617	967
Q8NE26	AdaMts1	K08617	967
O95450	AdaMts2	K08618	1211
B7Z2U9	AdaMts3	K08619	1205
O15072	AdaMts3	K08619	1205
Q96AY5	AdaMts3	K08619	1205
O75173	AdaMts4	K07764	837
Q9UNA0	AdaMts5	K08620	930
Q9UKP5	AdaMts6	K08621	1117
Q5IR90	AdaMts6	K08621	1117
Q9UFZ4	AdaMts7	K08622	1689
Q9UKP4	AdaMts7	K08622	1689
Q9UP79	AdaMts8	K08623	918
Q5FWF1	AdaMts8	K08623	918
Q9P2N4	AdaMts9	K08624	1935
Q9H324	AdaMts10	K08625	1103
Q6ZN14	AdaMts10	K08625	1103
P58397	AdaMts12	K08626	1594
Q76LX8	AdaMts13	K08627	1427
B3KWF7	AdaMts13	K08627	1427
Q8WXS8	AdaMts14	K08628	1226
Q5T4G1	AdaMts14	K08628	1226
Q8TE58	AdaMts15	K08629	950
Q2XQZ0	AdaMts16	K08630	1224
Q8TE57	AdaMts16	K08630	1224
Q8TE56	AdaMts17	K08631	1095
Q6ZN25	AdaMts18	K08632	1221
Q2VYF7	AdaMts18	K08632	1221
Q8TE60	AdaMts18	K08632	1221
Q8TE59	AdaMts19	K08633	1207
P59510	AdaMts20	K09609	1910
B7ZAK5	AdaMdec1	K08634	470
O15204	AdaMdec1	K08634	470
B7Z6V5	AdaMdec1	K08634	470
P08473	Mme	K01389	750
P42892	Ece1	K01415	770
Q2Z2K8	Ece1	K01415	770
O60344	Ece2	K01415	883
O95672	EceL1	K09610	775
B3KS82	MmeL1	K08635	779
Q495T6	MmeL1	K08635	779
P23276	Kel	K06577	732
P78562	PheX	K08636	749
P15085	Cpa1	K08779	419
P15088	Cpa3	K08780	421
Q6ZNI6	Cpa5	K08781	436
Q8WXQ8	Cpa5	K08781	436
A4D1M2	Cpa5	K08781	436
Q8N4T0	Cpa6	K08782	437
P48052	Cpa2	K01298	419
B7Z576	Cpa4	K08637	421
Q9UI42	Cpa4	K08637	421
A4D1M3	Cpa4	K08637	421
P15086	Cpb1	K01291	417
Q96IY4	Cpb2	K01300	423
B7ZAU4	Cpd	K07752	1380
O75976	Cpd	K07752	1380
F5GZH6	Cpd	K07752	1380
P16870	Cpe	K01294	476
P14384	Cpm	K01296	443
P15169	Cpn1	K01292	537
B1AP59	Cpn1	K01292	537
Q96SM3	CpxM1	K08638	734
Q8N436	CpxM2	K08639	756
Q66K79	Cpz	K13022	652
P14735	Ide	K01408	1019
B7ZAU2	Ide	K01408	1019
Q5SXM9	PmpCa	K01412	525
Q10713	PmpCa	K01412	525
O75439	PmpCb	K01412	490
B3KM34	PmpCb	K01412	490
Q96CP5	PmpCb	K01412	490
O43847	Nrd1	K01411	1219
B1AKJ5	Nrd1	K01411	1219
Q6UUU9	Nrd1	K01411	1219
P28838	Lap3	K11142	519
E9PN47	NpePl1	K09611	523
Q8NDH3	NpePl1	K09611	523
B4DMW7	NpePl1	K09611	523
Q9NV55	DnpEp	K01267	493
Q9ULA0	DnpEp	K01267	493
P16444	DpeP1	K01273	411
Q96KN2	CndP1	K05604	507
Q96KP4	CndP2	K08660	475
Q6GTS8	Pm20d1	K13049	502
Q9NPF4	OsgEp	K01409	335
Q9H4B0	OsgEpl1	K01409	414
P50579	MetAp2	K01265	478
P53582	MetAp1	K01265	386
Q6UB28	MetAp1d	K01265	335
E9PCE8	PepD	K14213	493
P12955	PepD	K14213	493
A8MX47	PepD	K14213	493
B4DDB7	PepD	K14213	493
Q9NQH7	XpnPep3	K01262	507
Q9NQW7	XpnPep1	K01262	666
O43895	XpnPep2	K14208	674
Q9Y3Q0	NaaLad2	K01301	740
Q9UQQ1	NaaLadl1	K01301	740
Q04609	FolH1	K01301	750
B7Z312	FolH1	K01301	750
P27708	Cad	K11540	2225
Q9Y4W6	Afg3l2	K08956	797
Q8TA92	Afg3l2	K08956	797
Q96TA2	Yme1l1	K08955	773
Q9UQ90	Spg7	K09552	795
Q86YM8	PapPa	K07762	1627
Q7Z613	PapPa	K07762	1627
Q13219	PapPa	K07762	1627
Q8IWT8	PapPa	K07762	1627
Q9BXP8	PapPa2	K08647	1791
A9Z1Y8	PapPa2	K08647	1791
O75844	ZmpSte24	K06013	475
Q9NY33	Dpp3	K01277	757
Q53GT4	Dpp3	K01277	757
Q5JPB8	Dpp3	K01277	757
O43462	MbtPs2	K07765	519
O00487	PsmD14	K03030	310
Q96DE8	PsmD14	K03030	310
Q92905	CopS5	K09613	334
Q96FJ0	StaMbpl1	K11867	436
P46736	BrcC3	K11864	317
Q5VVJ2	MysM1	K11865	828
O95630	StaMbp	K11866	424
Q6GPI1	CtrB2	K01310	263
Q9Y5Q5	CorIn	K09614	1042
Q9BZJ3	TpsD1	K01340	242
P20231	TpsB2	K01340	282
Q15661	TpsAb1	K01340	276
P20231	TpsAb1	K01340	276
Q9NRR2	TpsG1	K09615	321
F5H5M6	HabP2	K08648	560
Q14520	HabP2	K08648	560
B7Z8U5	HabP2	K08648	560
P08246	ElaNe	K01327	267
P08311	CtsG	K01319	255
P24158	PrtN3	K01350	256
P12544	GzmA	K01352	262
P10144	GzmB	K01353	247
Q67BC3	GzmB	K01353	247
P20718	GzmH	K09616	246
P49863	GzmK	K08663	264
P51124	GzmM	K08649	257
P23946	Cma1	K01329	247
Q9UNI1	CelA1	K01326	258
P08218	CelA2b	K01346	306
Q6ISP9	CelA2b	K01346	306
P08217	CelA2a	K01346	269
B2R5I4	CelA2a	K01346	269
P09093	CelA3a	K01345	270
P08861	CelA3b	K01345	270
Q99895	CtrC	K01311	268
P06870	Klk1	K01325	262
Q6T775	Klk2	K01325	261
P20151	Klk2	K01325	261
P03952	KlkB1	K01324	638
P07288	Klk3	K01351	638
Q15096	Klk3	K01351	638
C9JXH3	Klk3	K01351	638
Q546G3	Klk3	K01351	638
Q9Y5K2	Klk4	K08666	254
Q9Y337	Klk5	K09617	293
Q53ZR3	Klk5	K09617	293
Q92876	Klk6	K08667	244
P49862	Klk7	K08668	253
B4DHX9	Klk7	K08668	253
A8K0U5	Klk7	K08668	253
O60259	Klk8	K08650	260
Q9UKQ9	Klk9	K09618	250
Q2XQG6	Klk9	K09618	250
O43240	Klk10	K09619	276
Q8IXD7	Klk11	K09620	282
Q9UBX7	Klk11	K09620	282
Q0WXX5	Klk11	K09620	282
Q9UKR0	Klk12	K09621	248
Q9UKR2	Klk12	K09621	248
Q9UKR3	Klk13	K09463	277
Q9P0G3	Klk14	K09622	267
Q9H2R5	Klk15	K09623	256
Q96RQ0	Klk15	K09623	256
P07477	PrsS1	K01312	261
Q5NV56	PrsS2	K01312	247
P07478	PrsS2	K01312	247
P35030	PrsS3	K01312	304
A8CED1	PrsS3	K01312	304
Q7Z5F4	PrsS3	K01312	304
A8CED3	PrsS3	K01312	304
Q6ISJ4	PrsS3	K01312	304
P98073	TmpRss15	K01316	1019
Q16651	PrsS8	K08664	343
P56730	PrsS12	K09624	875
Q96I80	PrsS12	K09624	875
Q9Y6M0	PrsS21	K09625	314
Q9GZN4	PrsS22	K09626	317
O95084	PrsS23	K09627	383
Q9BQR3	PrsS27	K09628	290
Q8NF86	PrsS33	K09629	280
Q5K4E3	PrsS36	K09630	855
P48740	MasP1	K03992	699
O00187	MasP2	K03993	686
P00736	C1r	K01330	705
P09871	C1s	K01331	688
E9PFN7	C2	K01332	752
P06681	C2	K01332	752
Q5JP69	C2	K01332	752
Q53HP3	C2	K01332	752
B4DV20	C2	K01332	752
B4DPF3	C2	K01332	752
P00751	Cfb	K01335	1266
P00746	Cfd	K01334	253
P05156	Cfi	K01333	591
A8K3L0	Cfi	K01333	591
P00734	F2	K01313	622
P08709	F7	K01320	466
F2RM36	F9	K01321	461
P00740	F9	K01321	461
P00742	F10	K01314	488
Q5JVE7	F10	K01314	488
P03951	F11	K01323	625
P00748	F12	K01328	615
Q8IZZ5	F12	K01328	615
P04070	ProC	K01344	516
P10323	Acr	K01317	421
P05981	Hpn	K08665	417
Q04756	HgfAc	K09631	662
P00750	PlaT	K01343	562
P00749	PlaU	K01348	431
Q59GZ8	PlaU	K01348	431
P00747	Plg	K01315	810
Q5TEH5	Plg	K01315	810
P40313	CtrL	K09632	269
Q92743	HtrA1	K08784	480
O43464	HtrA2	K08669	458
P83110	HtrA3	K08785	453
P83105	HtrA4	K08786	476
Q9Y5Y6	St14	K08670	855
O15393	TmpRss2	K09633	529
F8WES1	TmpRss2	K09633	529
P57727	TmpRss3	K09634	538
Q9NRS4	TmpRss4	K09635	437
B7Z8X1	TmpRss4	K09635	437
B7Z900	TmpRss4	K09635	437
B7Z8C5	TmpRss4	K09635	437
Q9H3S3	TmpRss5	K09636	457
Q0P513	TmpRss5	K09636	457
Q8IU80	TmpRss6	K09637	811
Q7RTY8	TmpRss7	K09638	843
Q7Z410	TmpRss9	K09640	1059
B5MDI9	TmpRss11a	K09750	421
Q6ZMR5	TmpRss11a	K09750	421
A8KA85	TmpRss11a	K09750	421
Q86T26	TmpRss11b	K09751	416
O60235	TmpRss11d	K09641	418
Q9UL52	TmpRss11e	K09642	423
Q6ZWK6	TmpRss11f	K09752	438
Q1RMF8	TmpRss13	K09643	581
Q9BYE2	TmpRss13	K09643	581
E9PIJ5	TmpRss13	K09643	581
E9PRA0	TmpRss13	K09643	581
P08519	Lpa	K09644	4548
Q14703	MbtPs1	K08653	1052
P09958	FurIn	K01349	794
E9PHA1	PcsK1	K01359	753
P29120	PcsK1	K01359	753
B7Z8T7	PcsK1	K01359	753
B4DFQ3	PcsK2	K01360	638
Q8IWA8	PcsK2	K01360	638
P16519	PcsK2	K01360	638
B1ANH9	PcsK2	K01360	638
Q5JYQ1	PcsK2	K01360	638
Q6UW60	PcsK4	K08671	755
B3KQ28	PcsK4	K08671	755
Q92824	PcsK5	K08654	1860
P29122	PcsK6	K08672	969
Q16549	PcsK7	K08673	785
Q8NBP7	PcsK9	K13050	692
P29144	Tpp2	K01280	1262
B2RAH7	PreP	K01322	710
P48147	PreP	K01322	710
P27487	Dpp4	K01278	766
Q6V1X1	Dpp8	K08655	898
Q86TI2	Dpp9	K08656	892
Q1ZZB8	Dpp9	K08656	892
P13798	ApeH	K01303	737
Q12884	Fap	K08674	760
Q9NUJ1	AbhD10	K13702	306
Q8N2K0	AbhD12	K13704	398
Q7Z5M8	AbhD12b	K13705	362
P22760	AadAc	K13616	399
Q6PIU2	NceH1	K14349	448
F5H7K4	NceH1	K14349	448
P10619	CtsA	K13289	480
B4E324	CtsA	K13289	480
Q9H3G5	CpvL	K09645	476
Q9H2J9	ScpEp1	K09646	452
Q9HB40	ScpEp1	K09646	452
Q16740	ClpP	K01358	277
Q86WA8	LonP2	K01338	852
P36776	LonP1	K08675	959
P67812	Sec11a	K13280	179
Q9BY50	Sec11c	K13280	192
Q96LU5	ImmP1l	K09647	166
Q96T52	ImmP2l	K09648	175
A4D0S9	ImmP2l	K09648	175
P42785	PrcP	K01285	517
B3KRK5	PrcP	K01285	517
A8MU24	PrcP	K01285	517
Q9UHL4	Dpp7	K01276	492
Q9NQE7	PrsS16	K09649	514
Q8TB40	AbhD4	K13698	342
Q8WTS1	AbhD5	K13699	349
Q9BV23	AbhD6	K13700	337
Q96I13	AbhD8	K13701	439
B2C6G3	AbhD8	K13701	439
Q8NFV4	AbhD11	K13703	315
Q9BUJ0	AbhD14a	K13706	271
Q96IU4	AbhD14b	K13706	210
Q6IBG9	MglL	K01054	313
Q99685	MglL	K01054	313
B3KRC2	MglL	K01054	313
Q9Y570	PpmE1	K13617	386
O14773	Tpp1	K01279	572
Q495Y4	RhbDl3	K02857	428
P58872	RhbDl3	K02857	428
Q9NX52	RhbDl2	K02857	370
B3KUN4	RhbDl2	K02857	370
O75783	RhbDl1	K02857	438
Q9H300	ParL	K09650	379
Q8TEB9	RhbDd1	K09651	315
Q6NTF9	RhbDd2	K09652	434
P60900	PsmA6	K02730	252
P25787	PsmA2	K02726	234
P25789	PsmA4	K02728	261
Q7Z474	PsmA4	K02728	261
Q567Q5	PsmA4	K02728	261
Q8TAA3	PsmA8	K02731	256
O14818	PsmA7	K02731	248
P28066	PsmA5	K02729	241
B4E2V4	PsmA5	K02729	241
B4E0X6	PsmA1	K02725	263
P25786	PsmA1	K02725	263
P25788	PsmA3	K02727	255
P28072	PsmB6	K02738	239
Q6IAT9	PsmB6	K02738	239
Q99436	PsmB7	K02739	277
E9KL30	PsmB7	K02739	277
P49720	PsmB3	K02735	205
P49721	PsmB2	K02734	201
B7Z478	PsmB2	K02734	201
P28074	PsmB5	K02737	263
E9PAV2	PsmB5	K02737	263
P20618	PsmB1	K02732	241
P28070	PsmB4	K02736	264
P28062	PsmB8	K02740	276
P28065	PsmB9	K02741	219
Q5JNW4	PsmB9	K02741	219
P40306	PsmB10	K02733	273
Q7L266	AsrGl1	K13051	308
Q9H6P5	TasP1	K08657	420
Q6P531	Ggt6	K00681	493
Q6ZPD7	Ggt6	K00681	493
P19440	Ggt1	K00681	569
A0PJJ9	Ggt7	K00681	662
Q9UJ14	Ggt7	K00681	662
Q6GMP0	Ggt5	K00681	587
P36269	Ggt5	K00681	587
Q53XM9	Ggt5	K00681	587
Q9Y256	Rce1	K08658	329
Q0P5W4	Rce1	K08658	329
Q5JPH6	EarS2	K01885	534
P47897	QarS	K01886	1512
B1ALR1	WarS2	K01867	360
Q9UGM6	WarS2	K01867	360
P23381	WarS	K01867	471
Q9Y2Z4	YarS2	K01866	477
P54577	YarS	K01866	528
Q9HA77	CarS2	K01883	564
B7Z7E6	CarS2	K01883	564
Q5HYE4	CarS	K01883	831
P49589	CarS	K01883	831
B4DPV7	CarS	K01883	831
Q5T160	RarS2	K01887	578
P54136	RarS	K01887	660
P56192	MarS	K01874	900
Q96GW9	MarS2	K01874	593
P41252	IarS	K01870	1262
Q7Z3U5	IarS	K01870	1262
Q9NSE4	IarS2	K01870	1012
B4E3P5	VarS2	K01873	1264
Q5ST30	VarS2	K01873	1264
B4DET4	VarS2	K01873	1264
B4E0K6	VarS2	K01873	1264
F5GXJ0	VarS2	K01873	1264
F5H323	VarS2	K01873	1264
P26640	VarS	K01873	1264
Q15031	LarS2	K01869	903
Q9P2J5	LarS	K01869	1176
Q15046	KarS	K04567	597
P14868	DarS	K01876	501
Q9H9J7	DarS2	K01876	645
Q6PI48	DarS2	K01876	645
O43776	NarS	K01893	548
Q96I59	NarS2	K01893	477
B3KPX5	NarS2	K01893	477
Q9H5H1	NarS2	K01893	477
P49590	HarS2	K01892	506
P12081	HarS	K01892	509
P41250	GarS	K01880	739
Q9NP81	SarS2	K01875	518
B4DE10	SarS2	K01875	518
P49591	SarS	K01875	536
Q0VGA5	SarS	K01875	536
Q7L3T8	ParS2	K01881	475
A2RTX5	TarSl2	K01868	802
P26639	TarS	K01868	756
B3KTN2	TarS	K01868	756
Q9BW92	TarS2	K01868	718
P49588	AarS	K01872	992
Q5JTZ9	AarS2	K01872	985
O95363	FarS2	K01889	451
Q6IBR2	FarSa	K01889	508
Q9Y285	FarSa	K01889	508
Q9NSD9	FarSb	K01890	589
P17174	Got1	K00813	413
P00505	Got2	K00813	430
P24298	Gpt	K00814	496
